name,school_type,address,campus_kind
부산동성고등학교,일반고등학교,부산광역시 부산진구 동성로 16,-
부산동여자고등학교,일반고등학교,부산광역시 수영구 남천서로32번길 39,-
한국조형예술고등학교,특수목적고등학교,부산광역시 남구 동명로169번길 38,-
부산디지털고등학교,특성화고등학교,부산광역시 중구 망양로 356,-
부산소프트웨어마이스터고등학교,특수목적고등학교,부산광역시 강서구 가락대로 1393,-
개성고등학교,일반고등학교,부산광역시 부산진구 당감서로 137,-
부산서여자고등학교,일반고등학교,부산광역시 서구 보수대로 202-6,-
부산여자고등학교,일반고등학교,부산광역시 사하구 낙동대로520번길 36,-
부산여자상업고등학교,특성화고등학교,부산광역시 수영구 금련로 43,-
부산영상예술고등학교,특성화고등학교,부산광역시 영도구 영상길 100,-
부산예술고등학교,특수목적고등학교,부산광역시 금정구 체육공원로 20,-
부산외국어고등학교,특수목적고등학교,부산광역시 연제구 고분로 144,-
부산자동차마이스터고등학교,특수목적고등학교,부산광역시 사하구 하신중앙로3번나길 16,-
부산장안고등학교,자율고등학교,부산광역시 기장군 장안읍 장안고길 8-16,-
부산전자공업고등학교,특성화고등학교,부산광역시 동래구 금강로59번길 51,-
부산정보고등학교,특성화고등학교,부산광역시 부산진구 화지로 24,-
배정미래고등학교,특성화고등학교,부산광역시 남구 장고개로85번길 14-40,-
부산정보관광고등학교,특성화고등학교,부산광역시 금정구 동현로 37,-
부산관광고등학교,특성화고등학교,부산광역시 서구 천마로 52,-
부산백양고등학교,일반고등학교,부산광역시 북구 백양대로1016번길 64,-
부산중앙고등학교,일반고등학교,부산광역시 남구 진남로127번길 50,-
부산중앙여자고등학교,일반고등학교,부산광역시 동래구 온천천로 131,-
부산진고등학교,일반고등학교,부산광역시 부산진구 성지로94번길 54,-
부산진여자고등학교,일반고등학교,부산광역시 부산진구 양정로 48,-
부산진여자상업고등학교,특성화고등학교,부산광역시 부산진구 진남로 524,-
부산체육고등학교,특수목적고등학교,부산광역시 영도구 중리북로21번길 5,-
부산컴퓨터과학고등학교,특성화고등학교,부산광역시 동구 초량로80번길 5,-
한얼고등학교,일반고등학교,부산광역시 남구 고동골로69번가길 54,-
부일고등학교,자율고등학교,부산광역시 사하구 감천로73번길 36,-
부일전자디자인고등학교,특성화고등학교,부산광역시 사하구 감천로73번길 36,-
부흥고등학교,일반고등학교,부산광역시 해운대구 좌동순환로 248,-
브니엘고등학교,일반고등학교,부산광역시 금정구 체육공원로 154,-
브니엘여자고등학교,일반고등학교,부산광역시 금정구 체육공원로 154,-
브니엘예술고등학교,특수목적고등학교,부산광역시 금정구 체육공원로 154,-
사직고등학교,일반고등학교,부산광역시 동래구 쇠미로119번길 51,-
사직여자고등학교,일반고등학교,부산광역시 동래구 쇠미로27번길 21,-
삼성여자고등학교,일반고등학교,부산광역시 사하구 감천로43번길 45,-
부산항공고등학교,특성화고등학교,부산광역시 사상구 백양대로768번길 115,-
성도고등학교,일반고등학교,부산광역시 북구 시랑로132번길 87,-
성모여자고등학교,일반고등학교,부산광역시 부산진구 양지로 29-1,-
영산고등학교,특성화고등학교,부산광역시 해운대구 반송순환로 142-1,-
성일여자고등학교,일반고등학교,부산광역시 사하구 다대로 161,-
성지고등학교,일반고등학교,부산광역시 남구 유엔로 39,-
신도고등학교,일반고등학교,부산광역시 해운대구 좌동순환로 64,-
알로이시오전자기계고등학교,특성화고등학교,부산광역시 서구 감천로 237,-
양운고등학교,일반고등학교,부산광역시 해운대구 양운로 176,-
양정고등학교,일반고등학교,부산광역시 부산진구 양정로 46,-
영도여자고등학교,일반고등학교,부산광역시 영도구 중리북로21번길 42,-
예문여자고등학교,일반고등학교,부산광역시 남구 동명로92번길 76,-
용인고등학교,일반고등학교,부산광역시 동래구 시실로107번길 37,-
이사벨고등학교,일반고등학교,부산광역시 연제구 중앙대로 1197,-
장안제일고등학교,일반고등학교,부산광역시 기장군 장안읍 좌천2길 43,-
주례여자고등학교,일반고등학교,부산광역시 사상구 가야대로366번길 146,-
지구촌고등학교,특성화고등학교,부산광역시 연제구 중앙대로 1197,-
지산고등학교,일반고등학교,부산광역시 금정구 오륜대로 50,-
충렬고등학교,일반고등학교,부산광역시 동래구 명장로106번길 26,-
학산여자고등학교,일반고등학교,부산광역시 동래구 충렬사로51번길 62,-
부산보건고등학교,특성화고등학교,부산광역시 영도구 절영로 163,-
부산문화여자고등학교,특성화고등학교,부산광역시 해운대구 해운대로469번길 50,-
해동고등학교,일반고등학교,부산광역시 사하구 사하로141번나길 11-15,-
해운대고등학교,자율고등학교,부산광역시 해운대구 우동3로11번길 43,-
부산해군과학기술고등학교,특성화고등학교,부산광역시 해운대구 해운대로469번길 96,-
해운대관광고등학교,특성화고등학교,부산광역시 해운대구 우동2로60번길 38,-
해운대여자고등학교,일반고등학교,부산광역시 해운대구 우동1로85번길 71,-
혜광고등학교,일반고등학교,부산광역시 중구 망양로259번길 5,-
혜화여자고등학교,일반고등학교,부산광역시 동래구 명장로 99,-
화명고등학교,일반고등학교,부산광역시 북구 화명신도시로 169,-
금곡고등학교,일반고등학교,부산광역시 북구 화명신도시로 236,-
부산과학고등학교,특수목적고등학교,부산광역시 금정구 금샘로 455-1,-
분포고등학교,일반고등학교,부산광역시 남구 분포로 57,-
반여고등학교,일반고등학교,부산광역시 해운대구 반여로 136,-
부산센텀여자고등학교,일반고등학교,부산광역시 해운대구 해운대로469번길 50-1,-
연제고등학교,일반고등학교,부산광역시 연제구 쌍미천로30번길 31,-
해강고등학교,일반고등학교,부산광역시 해운대구 해운대해변로 33,-
금명여자고등학교,일반고등학교,부산광역시 북구 양달로 101,-
센텀고등학교,일반고등학교,부산광역시 해운대구 해운대로 246,-
사상고등학교,일반고등학교,부산광역시 사상구 강선로 24,-
명호고등학교,일반고등학교,부산광역시 강서구 명지오션시티2로 97,-
신정고등학교,일반고등학교,부산광역시 기장군 정관읍 정관3로 14,-
정관고등학교,일반고등학교,부산광역시 기장군 정관읍 정관로 534,-
부산일과학고등학교,특수목적고등학교,부산광역시 사하구 제석로 242,-
시온식품과학고등학교,특성화고등학교,부산광역시 기장군 기장읍 죽성로 197,-
경북대학교사범대학부설고등학교,일반고등학교,대구광역시 중구 달구벌대로 2178,-
강북고등학교,일반고등학교,대구광역시 북구 태전로 100,-
경덕여자고등학교,일반고등학교,대구광역시 서구 국채보상로34길 50,-
경명여자고등학교,일반고등학교,대구광역시 북구 칠성로17길 18,-
경북고등학교,일반고등학교,대구광역시 수성구 청호로 300,-
경북공업고등학교,특성화고등학교,대구광역시 중구 남산로 20,-
경북기계공업고등학교,특수목적고등학교,대구광역시 달서구 월배로 275,-
경북여자고등학교,자율고등학교,대구광역시 중구 중앙대로 288,-
경북여자상업고등학교,특성화고등학교,대구광역시 남구 효성로 35,-
경북예술고등학교,특수목적고등학교,대구광역시 남구 중앙대로47길 30,-
경상고등학교,일반고등학교,대구광역시 북구 공항로15길 24,-
경상공업고등학교,특성화고등학교,대구광역시 남구 대경길 151,-
경상여자고등학교,일반고등학교,대구광역시 북구 침산남로9길 164,-
경신고등학교,일반고등학교,대구광역시 수성구 달구벌대로504길 34,-
경원고등학교,일반고등학교,대구광역시 달서구 새방로 77,-
경일여자고등학교,일반고등학교,대구광역시 남구 효성로 37,-
경화여자고등학교,일반고등학교,대구광역시 달서구 당산로30길 20,-
계성고등학교,자율고등학교,대구광역시 서구 새방로 171,-
대구보건고등학교,특성화고등학교,대구광역시 달서구 두류남길 10,-
구암고등학교,일반고등학교,대구광역시 북구 태암남로11길 7,-
능인고등학교,일반고등학교,대구광역시 수성구 무학로 207,-
다사고등학교,일반고등학교,대구광역시 달성군 다사읍 달구벌대로 839,-
달서고등학교,일반고등학교,대구광역시 달성군 하빈면 하빈로 118,-
달성고등학교,일반고등학교,대구광역시 서구 달구벌대로 1725,-
대구소프트웨어마이스터고등학교,특수목적고등학교,대구광역시 달성군 구지면 창리로11길 93,-
대건고등학교,일반고등학교,대구광역시 달서구 월곡로94길 46,-
대구고등학교,일반고등학교,대구광역시 남구 중앙대로 171,-
대구공업고등학교,특성화고등학교,대구광역시 동구 대현로 135,-
대구과학고등학교,특수목적고등학교,대구광역시 수성구 동대구로 154,-
대구남산고등학교,일반고등학교,대구광역시 수성구 신천동로 364,-
대구하이텍고등학교,특성화고등학교,대구광역시 달서구 학산남로 50,-
대구일마이스터고등학교,특수목적고등학교,대구광역시 동구 효동로 48,-
대구동부고등학교,일반고등학교,대구광역시 동구 반야월북로 199,-
