name,address,src_lat,src_lon,kakao_lat,kakao_lon,diff_km,status,detail
서울의료보건고등학교,서울특별시 중구 만리재로37길 30,37.5571254,126.9657771,37.5573014220873,126.966720436586,0.085,match,
서울동구고등학교,서울특별시 성북구 성북로8길 71,37.5915336,127.0054812,37.5941065881018,127.008215538987,0.374,minor,
서울컨벤션고등학교,서울특별시 강동구 동남로 964,37.5432983,127.1544955,37.5592845614915,127.158215928554,1.808,mismatch,
서울여자상업고등학교,서울특별시 관악구 관악로 85,37.4738209,126.9512214,37.4729045674501,126.950918062755,0.105,match,
선일빅데이터고등학교,서울특별시 은평구 갈현로29길 27,37.6191646,126.9146135,37.6203042094228,126.911993073275,0.263,match,
성덕고등학교,서울특별시 강동구 구천면로 396,37.5499209,127.142208,37.5498545397762,127.141541303447,0.059,match,
서울신정고등학교,서울특별시 강서구 등촌로13아길 20,37.5371944,126.8572393,37.5384117486135,126.85717155125,0.135,match,
영락의료과학고등학교,서울특별시 관악구 청룡16길 25,37.4765939,126.9448151,37.476541242971,126.945416499639,0.053,match,
일신여자상업고등학교,서울특별시 송파구 송파대로38길 8,37.5002047,127.1122849,37.5017941334924,127.114241325581,0.247,match,
서울정화고등학교,서울특별시 동대문구 홍릉로15길 50,37.585681,127.0408044,37.586048641672,127.041070321981,0.047,match,
해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,37.5812876,127.0567267,37.5818725994505,127.056976879173,0.069,match,
홍익디자인고등학교,서울특별시 마포구 성미산로 111,37.5628071,126.9265085,37.563510635781,126.919166278819,0.652,minor,
선정국제관광고등학교,서울특별시 은평구 서오릉로20길 19,37.6162296,126.9091664,37.6187045126614,126.909031611714,0.275,match,
성동글로벌경영고등학교,서울특별시 중구 퇴계로 375,37.5652647,127.0133464,37.5658547150955,127.0135246262,0.067,match,
세그루패션디자인고등학교,서울특별시 도봉구 시루봉로 53,37.6639411,127.0272838,37.6562750160952,127.026703057445,0.854,minor,
영신간호비즈니스고등학교,서울특별시 노원구 중계로16나길 13,37.651583,127.0827853,37.6525485061054,127.08350874514,0.125,match,
예일디자인고등학교,서울특별시 은평구 연서로 117,37.6203916,126.9230081,37.6109458980893,126.914792838283,1.275,mismatch,
덕원예술고등학교,서울특별시 강서구 강서로45길 91-44,37.5494379,126.828448,37.5486225773288,126.829024518952,0.104,match,
서울예술고등학교,서울특별시 종로구 평창문화로 70,37.6060174,126.9692363,37.6057079931502,126.967906461707,0.122,match,
선화예술고등학교,서울특별시 광진구 천호대로 664,37.5504325,127.0875441,37.5509798002896,127.087095159462,0.073,match,
경복비즈니스고등학교,서울특별시 강서구 화곡로 379,37.5580864,126.8526074,37.5580972589988,126.852670273321,0.006,match,
고명외식고등학교,서울특별시 성북구 북악산로 870,37.599176,127.0076308,37.597674141541,127.019187491701,1.032,mismatch,
서울관광고등학교,서울특별시 관악구 은천로15길 25,37.4871996,126.944119,37.4878154195732,126.943760849751,0.075,match,
광신방송예술고등학교,서울특별시 관악구 광신길 141,37.4642078,126.924728,37.4644762024804,126.925940565455,0.111,match,
예림디자인고등학교,서울특별시 구로구 오리로21길 2,37.4980034,126.8265215,37.5003550678039,126.827683012604,0.281,match,
대동세무고등학교,서울특별시 종로구 계동길 84-10,37.5814311,126.9878449,37.5815827310558,126.987951316186,0.019,match,
대일관광고등학교,서울특별시 양천구 신정이펜1로 11,37.5123907,126.8294288,37.5114137684075,126.834906714744,0.495,minor,
덕수고등학교,서울특별시 송파구 위례북로 10,37.4852041,127.1468731,37.4855916213524,127.1470595726,0.046,match,
서울문화고등학교,서울특별시 도봉구 마들로 598,37.6487156,127.0540615,37.6641314270343,127.047285814495,1.815,mismatch,
동명생활경영고등학교,서울특별시 은평구 통일로 793,37.6050498,126.9347481,37.6144187859471,126.92282044301,1.48,mismatch,
미림마이스터고등학교,서울특별시 관악구 호암로 546,37.4666114,126.9324851,37.4661018035835,126.931927855676,0.075,match,
보인고등학교,서울특별시 송파구 오금로49길 18,37.4971396,127.1386359,37.4975692004431,127.139517839227,0.091,match,
서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,37.4923159,126.8322489,37.5038291911751,126.828259957002,1.328,mismatch,
서울금융고등학교,서울특별시 양천구 가로공원로61길 19,37.5373295,126.8264184,37.5376595496119,126.825914607519,0.058,match,
서일문화예술고등학교,서울특별시 종로구 지봉로17길 49,37.5797068,127.0140886,37.579364496797,127.012786339408,0.121,match,
성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,37.620888,127.0246478,37.6204135324231,127.023905892641,0.084,match,
서울백영고등학교,서울특별시 강서구 방화대로34길 13,37.5699567,126.8189161,37.5692177821112,126.817040800626,0.185,match,
송곡관광고등학교,서울특별시 중랑구 양원역로 67,37.6033016,127.1075172,37.6065806263938,127.10537791548,0.41,minor,
염광메디텍고등학교,서울특별시 노원구 월계로45가길 9,37.6298923,127.0509692,37.6302844506448,127.049264552091,0.156,match,
이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우로73길 56,37.6036011,127.1045399,37.6031323992803,127.105332396209,0.087,match,
서울동산고등학교,서울특별시 노원구 공릉로 257,37.626672,127.0784717,37.6307779754887,127.073998366297,0.603,minor,
은일정보산업고등학교,서울특별시 구로구 궁동 147-1,37.5006694,126.8280726,37.5001306020928,126.832552378782,0.4,minor,
서울홍신고등학교,서울특별시 강서구 강서로45길 70,37.549159,126.832909,37.5484125649861,126.832679697779,0.085,match,
리라아트고등학교,서울특별시 중구 소파로2길,37.5576993,126.9876973,37.5576622746229,126.987778499953,0.008,match,
서울웹툰애니메이션고등학교,서울특별시 서초구 과천대로 852-23,37.4654111,126.9882541,37.4694909673089,126.988245947982,0.454,minor,
선린인터넷고등학교,서울특별시 용산구 원효로97길 33-4,37.5425019,126.9672188,37.5427676844581,126.966079429641,0.105,match,
세명컴퓨터고등학교,서울특별시 은평구 통일로92가길 33,37.6261232,126.9228912,37.6278475739332,126.923545504491,0.2,match,
한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80,37.5489387,126.952894,37.5517396875369,126.952136379582,0.319,minor,
누원고등학교,서울특별시 도봉구 마들로 849,37.6487156,127.0540615,37.6855689580624,127.049932683549,4.114,mismatch,
방산고등학교,서울특별시 송파구 오금로27길 18,37.5071002,127.1204134,37.5083995194679,127.120469638696,0.145,match,
신현고등학교,서울특별시 중랑구 봉화산로 174,37.6099459,127.1044798,37.6051463854873,127.092996578059,1.144,mismatch,
자운고등학교,서울특별시 도봉구 노해로69길 150,37.6535999,127.0514126,37.6590464061269,127.050690661699,0.609,minor,
도봉고등학교,서울특별시 도봉구 도봉산길 27,37.6867594,127.0409564,37.6867550062856,127.042578432977,0.143,match,
등촌고등학교,서울특별시 강서구 공항대로39길 115,37.5615221,126.8447077,37.5629452192593,126.845046119983,0.161,match,
경일고등학교,서울특별시 성동구 성수일로 27,37.5488949,127.0513746,37.5438083798316,127.047853796815,0.645,minor,
선유고등학교,서울특별시 영등포구 선유로 227,37.531622,126.8943042,37.5339016190568,126.894850696134,0.258,match,
월계고등학교,서울특별시 노원구 초안산로5길 66,37.6322823,127.0496018,37.6316734128872,127.048388273455,0.127,match,
불암고등학교,서울특별시 노원구 중계로 155,37.63908,127.0827382,37.6491585296421,127.080305829512,1.141,mismatch,
세현고등학교,서울특별시 강서구 허준로 227,37.5603455,126.8637952,37.5604306618095,126.863621128106,0.018,match,
신서고등학교,서울특별시 양천구 은행정로 42,37.5233369,126.8594431,37.5239143189255,126.860209579436,0.093,match,
효문고등학교,서울특별시 도봉구 우이천로 432,37.6481485,127.0242779,37.6526987118348,127.0184004627,0.724,minor,
원묵고등학교,서울특별시 중랑구 숙선옹주로 82,37.6183293,127.0867775,37.6152323139525,127.085507784516,0.362,minor,
상암고등학교,서울특별시 마포구 월드컵북로 445,37.562788,126.9140428,37.5813414106022,126.883394497343,3.399,mismatch,
서울국제고등학교,서울특별시 종로구 성균관로13길 40,37.5899501,126.9966584,37.5917911485864,126.995490680124,0.229,match,
문정고등학교,서울특별시 송파구 송이로34길 62,37.484986,127.1297414,37.4851784987927,127.126692082604,0.27,match,
세종과학고등학교,서울특별시 구로구 오리로21길 79,37.4980034,126.8265215,37.4975693967975,126.827351739435,0.088,match,
구현고등학교,서울특별시 구로구 경인로53가길 17,37.5027344,126.8744151,37.5022832205782,126.874418207198,0.05,match,
삼각산고등학교,서울특별시 강북구 삼양로19길 40,37.6160959,127.020536,37.6162857334914,127.020107911458,0.043,match,
신도림고등학교,서울특별시 구로구 경인로67길 159,37.5119755,126.888113,37.5140629233737,126.88208378322,0.58,minor,
강일고등학교,서울특별시 강동구 아리수로98길 40,37.563462,127.1787012,37.5638280994729,127.177903473129,0.081,match,
성수고등학교,서울특별시 성동구 서울숲길 18,37.5479512,127.0409101,37.5473418143935,127.038253431317,0.244,match,
문현고등학교,서울특별시 송파구 충민로 115,37.4811568,127.1289582,37.4813135489878,127.128762268141,0.025,match,
진관고등학교,서울특별시 은평구 진관4로 26,37.6432684,126.924422,37.643338571257,126.924382489033,0.009,match,
구암고등학교,서울특별시 관악구 성현로 57,37.4912735,126.9517667,37.4925540129161,126.950219161074,0.197,match,
신도고등학교,서울특별시 은평구 통일로 961,37.6290814,126.9184822,37.6291325083008,126.918748608965,0.024,match,
해성여자고등학교,서울특별시 동대문구 전농로20길 31,37.5812876,127.0567267,37.5818725994505,127.056976879173,0.069,match,
솔샘고등학교,서울특별시 강북구 인수봉로 39,37.6236122,127.0122285,37.6237648476803,127.012068855446,0.022,match,
선사고등학교,서울특별시 강동구 고덕로25길 17,37.5564766,127.1358209,37.5563158751807,127.13577562154,0.018,match,
잠일고등학교,서울특별시 송파구 백제고분로 21,37.5144002,127.0825057,37.5145543759031,127.082367731592,0.021,match,
휘봉고등학교,서울특별시 동대문구 한천로 290,37.5864563,127.068514,37.5863723553049,127.068940658438,0.039,match,
수명고등학교,서울특별시 강서구 수명로2길 15,37.5498611,126.8247971,37.5497618629354,126.824766247612,0.011,match,
은평고등학교,서울특별시 은평구 갈현로15길 47,37.606514,126.9098054,37.6091520473272,126.905808015137,0.458,minor,
서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26,37.500563,126.8313665,37.4999306587647,126.832608691425,0.13,match,
가재울고등학교,서울특별시 서대문구 수색로 100-35,37.5759235,126.9023424,37.5743637013203,126.909529666957,0.657,minor,
하나고등학교,서울특별시 은평구 연서로 535,37.6413738,126.9369373,37.6416375903135,126.936930247565,0.029,match,
금호고등학교,서울특별시 성동구 금호로 118,37.5518947,127.0236153,37.5536214995345,127.023433782844,0.193,match,
도선고등학교,서울특별시 성동구 마장로 156,37.5676976,127.0247771,37.5668439494,127.026995731182,0.217,match,
덕수고등학교(일반고),서울특별시 송파구 위례북로 10,37.4852041,127.1468731,37.4855916213524,127.1470595726,0.046,match,
부산대학교사범대학부설고등학교,부산광역시 금정구 기찰로22번길 30,35.2328266,129.0945836,35.2328182547033,129.095653329749,0.097,match,
부산기계공업고등학교,부산광역시 해운대구 해운대로 569,35.1788679,129.1947682,35.1618414608083,129.152898310746,4.251,mismatch,
부산해사고등학교,부산광역시 영도구 해양로 425,35.099081,129.0570507,35.0741904987322,129.077017514963,3.311,mismatch,
가야고등학교,부산광역시 부산진구 엄광로 152,35.1480137,129.0321103,35.1463026445708,129.031087722149,0.212,match,
개금고등학교,부산광역시 부산진구 백양대로208번길 71,35.1616316,129.025316,35.1608770202722,129.025639631061,0.089,match,
건국고등학교,부산광역시 사하구 승학로17번길 76-8,35.1078902,128.9689848,35.109528077097,128.969616396909,0.191,match,
경남고등학교,부산광역시 서구 망양로111번길 65,35.1186093,129.0199159,35.1201981032821,129.020040379862,0.177,match,
경남공업고등학교,부산광역시 부산진구 전포대로175번길 22,35.1522202,129.0639445,35.1533482395584,129.063638749901,0.128,match,
부경고등학교,부산광역시 서구 망양로33번길 12,35.1137666,129.0130419,35.1157787998319,129.013306455898,0.225,match,
경남여자고등학교,부산광역시 동구 수정중로 29,35.1307679,129.0446791,35.132923842459,129.043948923334,0.249,match,
경성전자고등학교,부산광역시 서구 꽃마을로 25,35.1192279,129.0113183,35.1165992487118,129.012459110358,0.31,minor,
